FPR,TPR,FDR,NPrecision,NRecall,alpha,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC,run,dim
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.02,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,0,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.04,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,0,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.06,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,0,200
0.0,0.0,0.0,,0.0,0.08,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.1,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,0,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.12,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,0,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.14,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,0,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.16,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,0,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.18,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,0,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.2,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,0,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.22,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,0,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.24,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,0,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.26,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,0,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.28,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,0,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.3,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,0,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.32,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,0,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.34,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,0,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.36,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,0,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.38,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,0,200
