FPR,TPR,FDR,NPrecision,NRecall,alpha,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC,diffnetfinder_sec,run,dim
0.0,0.0,0.0,,0.0,0.05,0,19890,0,10,0.0,0.0,0.9994974874371859,45.70669210003689,0,200
0.0,0.0,0.0,,0.0,0.1,0,19890,0,10,0.0,0.0,0.9994974874371859,45.70669210003689,0,200
0.0,0.0,0.0,,0.0,0.15,0,19890,0,10,0.0,0.0,0.9994974874371859,45.70669210003689,0,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.2,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.70669210003689,0,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.25,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.70669210003689,0,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.3,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,45.70669210003689,0,200
0.00010055304172951231,0.1,0.6666666666666666,0.3333333333333333,0.1,0.35,1,19888,2,9,0.1,0.00010055304172951231,0.9994472361809045,45.70669210003689,0,200
0.00010055304172951231,0.1,0.6666666666666666,0.3333333333333333,0.1,0.4,1,19888,2,9,0.1,0.00010055304172951231,0.9994472361809045,45.70669210003689,0,200
0.00040221216691804925,0.1,0.8888888888888888,0.1111111111111111,0.1,0.45,1,19882,8,9,0.1,0.00040221216691804925,0.999145728643216,45.70669210003689,0,200
0.00045248868778280545,0.1,0.9,0.1,0.1,0.5,1,19881,9,9,0.1,0.00045248868778280545,0.9990954773869347,45.70669210003689,0,200
0.0005530417295123177,0.1,0.9166666666666666,0.08333333333333333,0.1,0.55,1,19879,11,9,0.1,0.0005530417295123177,0.9989949748743718,45.70669210003689,0,200
0.001005530417295123,0.1,0.9523809523809523,0.047619047619047616,0.1,0.6,1,19870,20,9,0.1,0.001005530417295123,0.9985427135678392,45.70669210003689,0,200
0.0011060834590246355,0.1,0.9565217391304348,0.043478260869565216,0.1,0.65,1,19868,22,9,0.1,0.0011060834590246355,0.9984422110552764,45.70669210003689,0,200
0.0015082956259426848,0.2,0.9375,0.0625,0.2,0.7,2,19860,30,8,0.2,0.0015082956259426848,0.9980904522613065,45.70669210003689,0,200
0.0015082956259426848,0.2,0.9375,0.0625,0.2,0.75,2,19860,30,8,0.2,0.0015082956259426848,0.9980904522613065,45.70669210003689,0,200
0.0020613373554550026,0.2,0.9534883720930233,0.046511627906976744,0.2,0.8,2,19849,41,8,0.2,0.0020613373554550026,0.997537688442211,45.70669210003689,0,200
0.0021116138763197585,0.2,0.9545454545454546,0.045454545454545456,0.2,0.85,2,19848,42,8,0.2,0.0021116138763197585,0.9974874371859297,45.70669210003689,0,200
0.0022624434389140274,0.2,0.9574468085106383,0.0425531914893617,0.2,0.9,2,19845,45,8,0.2,0.0022624434389140274,0.9973366834170855,45.70669210003689,0,200
0.00718954248366013,0.3,0.9794520547945206,0.02054794520547945,0.3,0.95,3,19747,143,7,0.3,0.00718954248366013,0.992462311557789,45.70669210003689,0,200
0.9963298139768728,1.0,0.999495637262319,0.0005043627376809402,1.0,1.0,10,73,19817,0,1.0,0.9963298139768728,0.004170854271356784,45.70669210003689,0,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.05,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.1,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.15,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.2,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.25,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.3,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.35,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.4,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.45,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.5,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.55,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.6,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,44.72890800004825,1,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.65,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,44.72890800004825,1,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.7,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,44.72890800004825,1,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.75,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,44.72890800004825,1,200
0.00010055304172951231,0.0,1.0,0.0,0.0,0.8,0,19888,2,10,0.0,0.00010055304172951231,0.9993969849246231,44.72890800004825,1,200
0.0015082956259426848,0.0,1.0,0.0,0.0,0.85,0,19860,30,10,0.0,0.0015082956259426848,0.9979899497487437,44.72890800004825,1,200
0.0018099547511312218,0.0,1.0,0.0,0.0,0.9,0,19854,36,10,0.0,0.0018099547511312218,0.9976884422110552,44.72890800004825,1,200
0.00432378079436903,0.0,1.0,0.0,0.0,0.95,0,19804,86,10,0.0,0.00432378079436903,0.9951758793969849,44.72890800004825,1,200
0.9984917043740573,1.0,0.9994967287367891,0.0005032712632108706,1.0,1.0,10,30,19860,0,1.0,0.9984917043740573,0.0020100502512562816,44.72890800004825,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.05,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.81643470004201,2,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.1,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.81643470004201,2,200
5.0276520864756156e-05,0.1,0.5,0.5,0.1,0.15,1,19889,1,9,0.1,5.0276520864756156e-05,0.9994974874371859,45.81643470004201,2,200
5.0276520864756156e-05,0.1,0.5,0.5,0.1,0.2,1,19889,1,9,0.1,5.0276520864756156e-05,0.9994974874371859,45.81643470004201,2,200
0.00010055304172951231,0.1,0.6666666666666666,0.3333333333333333,0.1,0.25,1,19888,2,9,0.1,0.00010055304172951231,0.9994472361809045,45.81643470004201,2,200
0.00010055304172951231,0.1,0.6666666666666666,0.3333333333333333,0.1,0.3,1,19888,2,9,0.1,0.00010055304172951231,0.9994472361809045,45.81643470004201,2,200
0.00015082956259426848,0.1,0.75,0.25,0.1,0.35,1,19887,3,9,0.1,0.00015082956259426848,0.9993969849246231,45.81643470004201,2,200
0.00030165912518853697,0.1,0.8571428571428571,0.14285714285714285,0.1,0.4,1,19884,6,9,0.1,0.00030165912518853697,0.9992462311557789,45.81643470004201,2,200
0.00030165912518853697,0.1,0.8571428571428571,0.14285714285714285,0.1,0.45,1,19884,6,9,0.1,0.00030165912518853697,0.9992462311557789,45.81643470004201,2,200
0.00030165912518853697,0.1,0.8571428571428571,0.14285714285714285,0.1,0.5,1,19884,6,9,0.1,0.00030165912518853697,0.9992462311557789,45.81643470004201,2,200
0.00030165912518853697,0.1,0.8571428571428571,0.14285714285714285,0.1,0.55,1,19884,6,9,0.1,0.00030165912518853697,0.9992462311557789,45.81643470004201,2,200
0.00065359477124183,0.1,0.9285714285714286,0.07142857142857142,0.1,0.6,1,19877,13,9,0.1,0.00065359477124183,0.9988944723618091,45.81643470004201,2,200
0.001005530417295123,0.1,0.9523809523809523,0.047619047619047616,0.1,0.65,1,19870,20,9,0.1,0.001005530417295123,0.9985427135678392,45.81643470004201,2,200
0.0010558069381598793,0.1,0.9545454545454546,0.045454545454545456,0.1,0.7,1,19869,21,9,0.1,0.0010558069381598793,0.9984924623115577,45.81643470004201,2,200
0.0011060834590246355,0.1,0.9565217391304348,0.043478260869565216,0.1,0.75,1,19868,22,9,0.1,0.0011060834590246355,0.9984422110552764,45.81643470004201,2,200
0.0013574660633484162,0.1,0.9642857142857143,0.03571428571428571,0.1,0.8,1,19863,27,9,0.1,0.0013574660633484162,0.9981909547738693,45.81643470004201,2,200
0.0018099547511312218,0.1,0.972972972972973,0.02702702702702703,0.1,0.85,1,19854,36,9,0.1,0.0018099547511312218,0.9977386934673367,45.81643470004201,2,200
0.003821015585721468,0.2,0.9743589743589743,0.02564102564102564,0.2,0.9,2,19814,76,8,0.2,0.003821015585721468,0.9957788944723618,45.81643470004201,2,200
0.004022121669180492,0.2,0.975609756097561,0.024390243902439025,0.2,0.95,2,19810,80,8,0.2,0.004022121669180492,0.9955778894472361,45.81643470004201,2,200
0.006385118149824032,0.2,0.9844961240310077,0.015503875968992248,0.2,1.0,2,19763,127,8,0.2,0.006385118149824032,0.99321608040201,45.81643470004201,2,200
0.0,0.0,0.0,,0.0,0.05,0,19890,0,10,0.0,0.0,0.9994974874371859,45.88317419984378,3,200
0.0,0.0,0.0,,0.0,0.1,0,19890,0,10,0.0,0.0,0.9994974874371859,45.88317419984378,3,200
0.0,0.0,0.0,,0.0,0.15,0,19890,0,10,0.0,0.0,0.9994974874371859,45.88317419984378,3,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.2,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.88317419984378,3,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.25,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.88317419984378,3,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.3,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.88317419984378,3,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.35,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.88317419984378,3,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.4,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.88317419984378,3,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.45,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.88317419984378,3,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.5,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.88317419984378,3,200
0.00010055304172951231,0.1,0.6666666666666666,0.3333333333333333,0.1,0.55,1,19888,2,9,0.1,0.00010055304172951231,0.9994472361809045,45.88317419984378,3,200
0.00010055304172951231,0.1,0.6666666666666666,0.3333333333333333,0.1,0.6,1,19888,2,9,0.1,0.00010055304172951231,0.9994472361809045,45.88317419984378,3,200
0.00010055304172951231,0.2,0.5,0.5,0.2,0.65,2,19888,2,8,0.2,0.00010055304172951231,0.9994974874371859,45.88317419984378,3,200
0.00030165912518853697,0.2,0.75,0.25,0.2,0.7,2,19884,6,8,0.2,0.00030165912518853697,0.9992964824120603,45.88317419984378,3,200
0.00030165912518853697,0.2,0.75,0.25,0.2,0.75,2,19884,6,8,0.2,0.00030165912518853697,0.9992964824120603,45.88317419984378,3,200
0.00030165912518853697,0.2,0.75,0.25,0.2,0.8,2,19884,6,8,0.2,0.00030165912518853697,0.9992964824120603,45.88317419984378,3,200
0.0003519356460532931,0.2,0.7777777777777778,0.2222222222222222,0.2,0.85,2,19883,7,8,0.2,0.0003519356460532931,0.9992462311557789,45.88317419984378,3,200
0.0011060834590246355,0.2,0.9166666666666666,0.08333333333333333,0.2,0.9,2,19868,22,8,0.2,0.0011060834590246355,0.9984924623115577,45.88317419984378,3,200
0.11633986928104575,0.6,0.9974137931034482,0.002586206896551724,0.6,0.95,6,17576,2314,4,0.6,0.11633986928104575,0.8835175879396985,45.88317419984378,3,200
0.9982403217697335,1.0,0.9994966020639315,0.0005033979360684622,1.0,1.0,10,35,19855,0,1.0,0.9982403217697335,0.0022613065326633165,45.88317419984378,3,200
0.0,0.0,0.0,,0.0,0.05,0,19890,0,10,0.0,0.0,0.9994974874371859,45.218663500156254,4,200
0.0,0.0,0.0,,0.0,0.1,0,19890,0,10,0.0,0.0,0.9994974874371859,45.218663500156254,4,200
0.0,0.0,0.0,,0.0,0.15,0,19890,0,10,0.0,0.0,0.9994974874371859,45.218663500156254,4,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.2,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.218663500156254,4,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.25,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.218663500156254,4,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.3,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.218663500156254,4,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.35,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.218663500156254,4,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.4,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.218663500156254,4,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.45,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,45.218663500156254,4,200
0.0003519356460532931,0.0,1.0,0.0,0.0,0.5,0,19883,7,10,0.0,0.0003519356460532931,0.999145728643216,45.218663500156254,4,200
0.0003519356460532931,0.0,1.0,0.0,0.0,0.55,0,19883,7,10,0.0,0.0003519356460532931,0.999145728643216,45.218663500156254,4,200
0.0003519356460532931,0.0,1.0,0.0,0.0,0.6,0,19883,7,10,0.0,0.0003519356460532931,0.999145728643216,45.218663500156254,4,200
0.0005530417295123177,0.0,1.0,0.0,0.0,0.65,0,19879,11,10,0.0,0.0005530417295123177,0.9989447236180905,45.218663500156254,4,200
0.0005530417295123177,0.0,1.0,0.0,0.0,0.7,0,19879,11,10,0.0,0.0005530417295123177,0.9989447236180905,45.218663500156254,4,200
