FPR,TPR,FDR,NPrecision,NRecall,alpha,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC,diffnetfinder_sec,run,dim
0.0,0.1,0.0,1.0,0.1,0.05,1,4940,0,9,0.1,0.0,0.9981818181818182,7.053191399900243,0,100
0.0,0.1,0.0,1.0,0.1,0.1,1,4940,0,9,0.1,0.0,0.9981818181818182,7.053191399900243,0,100
0.0,0.1,0.0,1.0,0.1,0.15,1,4940,0,9,0.1,0.0,0.9981818181818182,7.053191399900243,0,100
0.0,0.1,0.0,1.0,0.1,0.2,1,4940,0,9,0.1,0.0,0.9981818181818182,7.053191399900243,0,100
0.0,0.1,0.0,1.0,0.1,0.25,1,4940,0,9,0.1,0.0,0.9981818181818182,7.053191399900243,0,100
0.0,0.1,0.0,1.0,0.1,0.3,1,4940,0,9,0.1,0.0,0.9981818181818182,7.053191399900243,0,100
0.0,0.1,0.0,1.0,0.1,0.35,1,4940,0,9,0.1,0.0,0.9981818181818182,7.053191399900243,0,100
0.00020242914979757084,0.2,0.3333333333333333,0.6666666666666666,0.2,0.4,2,4939,1,8,0.2,0.00020242914979757084,0.9981818181818182,7.053191399900243,0,100
0.00020242914979757084,0.2,0.3333333333333333,0.6666666666666666,0.2,0.45,2,4939,1,8,0.2,0.00020242914979757084,0.9981818181818182,7.053191399900243,0,100
0.0004048582995951417,0.2,0.5,0.5,0.2,0.5,2,4938,2,8,0.2,0.0004048582995951417,0.997979797979798,7.053191399900243,0,100
0.0006072874493927126,0.2,0.6,0.4,0.2,0.55,2,4937,3,8,0.2,0.0006072874493927126,0.9977777777777778,7.053191399900243,0,100
0.0006072874493927126,0.2,0.6,0.4,0.2,0.6,2,4937,3,8,0.2,0.0006072874493927126,0.9977777777777778,7.053191399900243,0,100
0.0008097165991902834,0.2,0.6666666666666666,0.3333333333333333,0.2,0.65,2,4936,4,8,0.2,0.0008097165991902834,0.9975757575757576,7.053191399900243,0,100
