FPR,TPR,FDR,NPrecision,NRecall,alpha,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC,diffnetfinder_sec,run,dim
0.0,0.1,0.0,1.0,0.1,0.05,1,4940,0,9,0.1,0.0,0.9981818181818182,7.282939899945632,0,100
0.0,0.1,0.0,1.0,0.1,0.1,1,4940,0,9,0.1,0.0,0.9981818181818182,7.282939899945632,0,100
0.0,0.1,0.0,1.0,0.1,0.15,1,4940,0,9,0.1,0.0,0.9981818181818182,7.282939899945632,0,100
0.0,0.1,0.0,1.0,0.1,0.2,1,4940,0,9,0.1,0.0,0.9981818181818182,7.282939899945632,0,100
0.0,0.1,0.0,1.0,0.1,0.25,1,4940,0,9,0.1,0.0,0.9981818181818182,7.282939899945632,0,100
0.0,0.1,0.0,1.0,0.1,0.3,1,4940,0,9,0.1,0.0,0.9981818181818182,7.282939899945632,0,100
0.0,0.1,0.0,1.0,0.1,0.35,1,4940,0,9,0.1,0.0,0.9981818181818182,7.282939899945632,0,100
0.00020242914979757084,0.1,0.5,0.5,0.1,0.4,1,4939,1,9,0.1,0.00020242914979757084,0.997979797979798,7.282939899945632,0,100
0.00020242914979757084,0.1,0.5,0.5,0.1,0.45,1,4939,1,9,0.1,0.00020242914979757084,0.997979797979798,7.282939899945632,0,100
0.0006072874493927126,0.2,0.6,0.4,0.2,0.5,2,4937,3,8,0.2,0.0006072874493927126,0.9977777777777778,7.282939899945632,0,100
0.0006072874493927126,0.2,0.6,0.4,0.2,0.55,2,4937,3,8,0.2,0.0006072874493927126,0.9977777777777778,7.282939899945632,0,100
0.0006072874493927126,0.2,0.6,0.4,0.2,0.6,2,4937,3,8,0.2,0.0006072874493927126,0.9977777777777778,7.282939899945632,0,100
0.0008097165991902834,0.2,0.6666666666666666,0.3333333333333333,0.2,0.65,2,4936,4,8,0.2,0.0008097165991902834,0.9975757575757576,7.282939899945632,0,100
0.0008097165991902834,0.2,0.6666666666666666,0.3333333333333333,0.2,0.7,2,4936,4,8,0.2,0.0008097165991902834,0.9975757575757576,7.282939899945632,0,100
0.0008097165991902834,0.2,0.6666666666666666,0.3333333333333333,0.2,0.75,2,4936,4,8,0.2,0.0008097165991902834,0.9975757575757576,7.282939899945632,0,100
0.0010121457489878543,0.2,0.7142857142857143,0.2857142857142857,0.2,0.8,2,4935,5,8,0.2,0.0010121457489878543,0.9973737373737374,7.282939899945632,0,100
0.0016194331983805667,0.3,0.7272727272727273,0.2727272727272727,0.3,0.85,3,4932,8,7,0.3,0.0016194331983805667,0.996969696969697,7.282939899945632,0,100
0.002226720647773279,0.3,0.7857142857142857,0.21428571428571427,0.3,0.9,3,4929,11,7,0.3,0.002226720647773279,0.9963636363636363,7.282939899945632,0,100
0.002226720647773279,0.3,0.7857142857142857,0.21428571428571427,0.3,0.95,3,4929,11,7,0.3,0.002226720647773279,0.9963636363636363,7.282939899945632,0,100
0.9983805668016195,1.0,0.9979765277215702,0.0020234722784297854,1.0,1.0,10,8,4932,0,1.0,0.9983805668016195,0.0036363636363636364,7.282939899945632,0,100
0.0,0.0,0.0,,0.0,0.05,0,4940,0,10,0.0,0.0,0.997979797979798,7.057550099911168,1,100
0.0,0.1,0.0,1.0,0.1,0.1,1,4940,0,9,0.1,0.0,0.9981818181818182,7.057550099911168,1,100
0.0,0.1,0.0,1.0,0.1,0.15,1,4940,0,9,0.1,0.0,0.9981818181818182,7.057550099911168,1,100
