FPR,TPR,FDR,NPrecision,NRecall,alpha,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC,diffnetfinder_sec,run,dim
0.0,0.1,0.0,1.0,0.1,0.05,1,19890,0,9,0.1,0.0,0.9995477386934674,46.66750430013053,0,200
0.0,0.1,0.0,1.0,0.1,0.1,1,19890,0,9,0.1,0.0,0.9995477386934674,46.66750430013053,0,200
0.0,0.1,0.0,1.0,0.1,0.15,1,19890,0,9,0.1,0.0,0.9995477386934674,46.66750430013053,0,200
0.00010055304172951231,0.2,0.5,0.5,0.2,0.2,2,19888,2,8,0.2,0.00010055304172951231,0.9994974874371859,46.66750430013053,0,200
0.00010055304172951231,0.2,0.5,0.5,0.2,0.25,2,19888,2,8,0.2,0.00010055304172951231,0.9994974874371859,46.66750430013053,0,200
0.00010055304172951231,0.2,0.5,0.5,0.2,0.3,2,19888,2,8,0.2,0.00010055304172951231,0.9994974874371859,46.66750430013053,0,200
0.00010055304172951231,0.2,0.5,0.5,0.2,0.35,2,19888,2,8,0.2,0.00010055304172951231,0.9994974874371859,46.66750430013053,0,200
0.00010055304172951231,0.2,0.5,0.5,0.2,0.4,2,19888,2,8,0.2,0.00010055304172951231,0.9994974874371859,46.66750430013053,0,200
0.00025138260432378077,0.4,0.5555555555555556,0.4444444444444444,0.4,0.45,4,19885,5,6,0.4,0.00025138260432378077,0.9994472361809045,46.66750430013053,0,200
0.00025138260432378077,0.4,0.5555555555555556,0.4444444444444444,0.4,0.5,4,19885,5,6,0.4,0.00025138260432378077,0.9994472361809045,46.66750430013053,0,200
0.00025138260432378077,0.4,0.5555555555555556,0.4444444444444444,0.4,0.55,4,19885,5,6,0.4,0.00025138260432378077,0.9994472361809045,46.66750430013053,0,200
0.00025138260432378077,0.4,0.5555555555555556,0.4444444444444444,0.4,0.6,4,19885,5,6,0.4,0.00025138260432378077,0.9994472361809045,46.66750430013053,0,200
0.00045248868778280545,0.4,0.6923076923076923,0.3076923076923077,0.4,0.65,4,19881,9,6,0.4,0.00045248868778280545,0.9992462311557789,46.66750430013053,0,200
0.0005530417295123177,0.4,0.7333333333333333,0.26666666666666666,0.4,0.7,4,19879,11,6,0.4,0.0005530417295123177,0.999145728643216,46.66750430013053,0,200
0.0021116138763197585,0.5,0.8936170212765957,0.10638297872340426,0.5,0.75,5,19848,42,5,0.5,0.0021116138763197585,0.9976381909547739,46.66750430013053,0,200
0.0021116138763197585,0.5,0.8936170212765957,0.10638297872340426,0.5,0.8,5,19848,42,5,0.5,0.0021116138763197585,0.9976381909547739,46.66750430013053,0,200
0.0021116138763197585,0.5,0.8936170212765957,0.10638297872340426,0.5,0.85,5,19848,42,5,0.5,0.0021116138763197585,0.9976381909547739,46.66750430013053,0,200
0.002564102564102564,0.5,0.9107142857142857,0.08928571428571429,0.5,0.9,5,19839,51,5,0.5,0.002564102564102564,0.9971859296482412,46.66750430013053,0,200
0.0029663147310206132,0.6,0.9076923076923077,0.09230769230769231,0.6,0.95,6,19831,59,4,0.6,0.0029663147310206132,0.9968341708542714,46.66750430013053,0,200
0.9984414278531926,1.0,0.9994967034073179,0.0005032965926820676,1.0,1.0,10,31,19859,0,1.0,0.9984414278531926,0.0020603015075376886,46.66750430013053,0,200
0.0,0.0,0.0,,0.0,0.05,0,19890,0,10,0.0,0.0,0.9994974874371859,48.839968000072986,1,200
0.0,0.0,0.0,,0.0,0.1,0,19890,0,10,0.0,0.0,0.9994974874371859,48.839968000072986,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.15,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,48.839968000072986,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.2,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,48.839968000072986,1,200
0.00015082956259426848,0.1,0.75,0.25,0.1,0.25,1,19887,3,9,0.1,0.00015082956259426848,0.9993969849246231,48.839968000072986,1,200
0.00015082956259426848,0.1,0.75,0.25,0.1,0.3,1,19887,3,9,0.1,0.00015082956259426848,0.9993969849246231,48.839968000072986,1,200
0.00015082956259426848,0.1,0.75,0.25,0.1,0.35,1,19887,3,9,0.1,0.00015082956259426848,0.9993969849246231,48.839968000072986,1,200
0.00020110608345902463,0.1,0.8,0.2,0.1,0.4,1,19886,4,9,0.1,0.00020110608345902463,0.9993467336683417,48.839968000072986,1,200
0.00045248868778280545,0.2,0.8181818181818182,0.18181818181818182,0.2,0.45,2,19881,9,8,0.2,0.00045248868778280545,0.999145728643216,48.839968000072986,1,200
0.0005530417295123177,0.2,0.8461538461538461,0.15384615384615385,0.2,0.5,2,19879,11,8,0.2,0.0005530417295123177,0.9990452261306533,48.839968000072986,1,200
0.0005530417295123177,0.2,0.8461538461538461,0.15384615384615385,0.2,0.55,2,19879,11,8,0.2,0.0005530417295123177,0.9990452261306533,48.839968000072986,1,200
0.0005530417295123177,0.2,0.8461538461538461,0.15384615384615385,0.2,0.6,2,19879,11,8,0.2,0.0005530417295123177,0.9990452261306533,48.839968000072986,1,200
0.0008044243338360985,0.2,0.8888888888888888,0.1111111111111111,0.2,0.65,2,19874,16,8,0.2,0.0008044243338360985,0.9987939698492462,48.839968000072986,1,200
0.0017596782302664656,0.2,0.9459459459459459,0.05405405405405406,0.2,0.7,2,19855,35,8,0.2,0.0017596782302664656,0.9978391959798995,48.839968000072986,1,200
0.0018099547511312218,0.2,0.9473684210526315,0.05263157894736842,0.2,0.75,2,19854,36,8,0.2,0.0018099547511312218,0.9977889447236181,48.839968000072986,1,200
0.0018602312719959778,0.2,0.9487179487179487,0.05128205128205128,0.2,0.8,2,19853,37,8,0.2,0.0018602312719959778,0.9977386934673367,48.839968000072986,1,200
0.001910507792860734,0.2,0.95,0.05,0.2,0.85,2,19852,38,8,0.2,0.001910507792860734,0.9976884422110552,48.839968000072986,1,200
0.001910507792860734,0.2,0.95,0.05,0.2,0.9,2,19852,38,8,0.2,0.001910507792860734,0.9976884422110552,48.839968000072986,1,200
0.004575163398692811,0.3,0.9680851063829787,0.031914893617021274,0.3,0.95,3,19799,91,7,0.3,0.004575163398692811,0.9950753768844222,48.839968000072986,1,200
0.41759678230266467,1.0,0.9987974987974988,0.0012025012025012026,1.0,1.0,10,11584,8306,0,1.0,0.41759678230266467,0.5826130653266332,48.839968000072986,1,200
0.0,0.3,0.0,1.0,0.3,0.05,3,19890,0,7,0.3,0.0,0.9996482412060301,45.711954299826175,2,200
0.0,0.3,0.0,1.0,0.3,0.1,3,19890,0,7,0.3,0.0,0.9996482412060301,45.711954299826175,2,200
0.0,0.3,0.0,1.0,0.3,0.15,3,19890,0,7,0.3,0.0,0.9996482412060301,45.711954299826175,2,200
0.0,0.3,0.0,1.0,0.3,0.2,3,19890,0,7,0.3,0.0,0.9996482412060301,45.711954299826175,2,200
0.0,0.3,0.0,1.0,0.3,0.25,3,19890,0,7,0.3,0.0,0.9996482412060301,45.711954299826175,2,200
5.0276520864756156e-05,0.4,0.2,0.8,0.4,0.3,4,19889,1,6,0.4,5.0276520864756156e-05,0.9996482412060301,45.711954299826175,2,200
5.0276520864756156e-05,0.4,0.2,0.8,0.4,0.35,4,19889,1,6,0.4,5.0276520864756156e-05,0.9996482412060301,45.711954299826175,2,200
5.0276520864756156e-05,0.4,0.2,0.8,0.4,0.4,4,19889,1,6,0.4,5.0276520864756156e-05,0.9996482412060301,45.711954299826175,2,200
5.0276520864756156e-05,0.4,0.2,0.8,0.4,0.45,4,19889,1,6,0.4,5.0276520864756156e-05,0.9996482412060301,45.711954299826175,2,200
5.0276520864756156e-05,0.4,0.2,0.8,0.4,0.5,4,19889,1,6,0.4,5.0276520864756156e-05,0.9996482412060301,45.711954299826175,2,200
5.0276520864756156e-05,0.4,0.2,0.8,0.4,0.55,4,19889,1,6,0.4,5.0276520864756156e-05,0.9996482412060301,45.711954299826175,2,200
5.0276520864756156e-05,0.4,0.2,0.8,0.4,0.6,4,19889,1,6,0.4,5.0276520864756156e-05,0.9996482412060301,45.711954299826175,2,200
5.0276520864756156e-05,0.4,0.2,0.8,0.4,0.65,4,19889,1,6,0.4,5.0276520864756156e-05,0.9996482412060301,45.711954299826175,2,200
5.0276520864756156e-05,0.4,0.2,0.8,0.4,0.7,4,19889,1,6,0.4,5.0276520864756156e-05,0.9996482412060301,45.711954299826175,2,200
0.00015082956259426848,0.4,0.42857142857142855,0.5714285714285714,0.4,0.75,4,19887,3,6,0.4,0.00015082956259426848,0.9995477386934674,45.711954299826175,2,200
0.00015082956259426848,0.4,0.42857142857142855,0.5714285714285714,0.4,0.8,4,19887,3,6,0.4,0.00015082956259426848,0.9995477386934674,45.711954299826175,2,200
0.00015082956259426848,0.4,0.42857142857142855,0.5714285714285714,0.4,0.85,4,19887,3,6,0.4,0.00015082956259426848,0.9995477386934674,45.711954299826175,2,200
0.00015082956259426848,0.4,0.42857142857142855,0.5714285714285714,0.4,0.9,4,19887,3,6,0.4,0.00015082956259426848,0.9995477386934674,45.711954299826175,2,200
0.00015082956259426848,0.4,0.42857142857142855,0.5714285714285714,0.4,0.95,4,19887,3,6,0.4,0.00015082956259426848,0.9995477386934674,45.711954299826175,2,200
0.998340874811463,1.0,0.9994966527407259,0.0005033472592741732,1.0,1.0,10,33,19857,0,1.0,0.998340874811463,0.0021608040201005025,45.711954299826175,2,200
0.0,0.0,0.0,,0.0,0.05,0,19890,0,10,0.0,0.0,0.9994974874371859,45.959084399975836,3,200
0.0,0.0,0.0,,0.0,0.1,0,19890,0,10,0.0,0.0,0.9994974874371859,45.959084399975836,3,200
0.0,0.0,0.0,,0.0,0.15,0,19890,0,10,0.0,0.0,0.9994974874371859,45.959084399975836,3,200
0.00015082956259426848,0.1,0.75,0.25,0.1,0.2,1,19887,3,9,0.1,0.00015082956259426848,0.9993969849246231,45.959084399975836,3,200
0.00015082956259426848,0.1,0.75,0.25,0.1,0.25,1,19887,3,9,0.1,0.00015082956259426848,0.9993969849246231,45.959084399975836,3,200
0.00015082956259426848,0.2,0.6,0.4,0.2,0.3,2,19887,3,8,0.2,0.00015082956259426848,0.9994472361809045,45.959084399975836,3,200
0.00020110608345902463,0.2,0.6666666666666666,0.3333333333333333,0.2,0.35,2,19886,4,8,0.2,0.00020110608345902463,0.9993969849246231,45.959084399975836,3,200
0.00020110608345902463,0.2,0.6666666666666666,0.3333333333333333,0.2,0.4,2,19886,4,8,0.2,0.00020110608345902463,0.9993969849246231,45.959084399975836,3,200
0.00020110608345902463,0.2,0.6666666666666666,0.3333333333333333,0.2,0.45,2,19886,4,8,0.2,0.00020110608345902463,0.9993969849246231,45.959084399975836,3,200
0.0007541478129713424,0.2,0.8823529411764706,0.11764705882352941,0.2,0.5,2,19875,15,8,0.2,0.0007541478129713424,0.9988442211055276,45.959084399975836,3,200
0.0008547008547008547,0.2,0.8947368421052632,0.10526315789473684,0.2,0.55,2,19873,17,8,0.2,0.0008547008547008547,0.9987437185929648,45.959084399975836,3,200
0.0009049773755656109,0.2,0.9,0.1,0.2,0.6,2,19872,18,8,0.2,0.0009049773755656109,0.9986934673366834,45.959084399975836,3,200
0.0009049773755656109,0.2,0.9,0.1,0.2,0.65,2,19872,18,8,0.2,0.0009049773755656109,0.9986934673366834,45.959084399975836,3,200
0.0010558069381598793,0.2,0.9130434782608695,0.08695652173913043,0.2,0.7,2,19869,21,8,0.2,0.0010558069381598793,0.9985427135678392,45.959084399975836,3,200
0.0010558069381598793,0.2,0.9130434782608695,0.08695652173913043,0.2,0.75,2,19869,21,8,0.2,0.0010558069381598793,0.9985427135678392,45.959084399975836,3,200
0.00130718954248366,0.2,0.9285714285714286,0.07142857142857142,0.2,0.8,2,19864,26,8,0.2,0.00130718954248366,0.9982914572864322,45.959084399975836,3,200
0.002011060834590246,0.3,0.9302325581395349,0.06976744186046512,0.3,0.85,3,19850,40,7,0.3,0.002011060834590246,0.9976381909547739,45.959084399975836,3,200
