FPR,TPR,FDR,NPrecision,NRecall,alpha,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC,diffnetfinder_sec,run,dim
0.0,0.1,0.0,1.0,0.1,0.05,1,4940,0,9,0.1,0.0,0.9981818181818182,6.305555200087838,0,100
0.0,0.1,0.0,1.0,0.1,0.1,1,4940,0,9,0.1,0.0,0.9981818181818182,6.305555200087838,0,100
0.0,0.1,0.0,1.0,0.1,0.15,1,4940,0,9,0.1,0.0,0.9981818181818182,6.305555200087838,0,100
0.0,0.1,0.0,1.0,0.1,0.2,1,4940,0,9,0.1,0.0,0.9981818181818182,6.305555200087838,0,100
0.0,0.1,0.0,1.0,0.1,0.25,1,4940,0,9,0.1,0.0,0.9981818181818182,6.305555200087838,0,100
0.0,0.1,0.0,1.0,0.1,0.3,1,4940,0,9,0.1,0.0,0.9981818181818182,6.305555200087838,0,100
0.0,0.1,0.0,1.0,0.1,0.35,1,4940,0,9,0.1,0.0,0.9981818181818182,6.305555200087838,0,100
0.0,0.1,0.0,1.0,0.1,0.4,1,4940,0,9,0.1,0.0,0.9981818181818182,6.305555200087838,0,100
0.0,0.1,0.0,1.0,0.1,0.45,1,4940,0,9,0.1,0.0,0.9981818181818182,6.305555200087838,0,100
0.00020242914979757084,0.1,0.5,0.5,0.1,0.5,1,4939,1,9,0.1,0.00020242914979757084,0.997979797979798,6.305555200087838,0,100
0.00020242914979757084,0.1,0.5,0.5,0.1,0.55,1,4939,1,9,0.1,0.00020242914979757084,0.997979797979798,6.305555200087838,0,100
0.00020242914979757084,0.1,0.5,0.5,0.1,0.6,1,4939,1,9,0.1,0.00020242914979757084,0.997979797979798,6.305555200087838,0,100
0.00020242914979757084,0.1,0.5,0.5,0.1,0.65,1,4939,1,9,0.1,0.00020242914979757084,0.997979797979798,6.305555200087838,0,100
0.00020242914979757084,0.1,0.5,0.5,0.1,0.7,1,4939,1,9,0.1,0.00020242914979757084,0.997979797979798,6.305555200087838,0,100
0.00020242914979757084,0.1,0.5,0.5,0.1,0.75,1,4939,1,9,0.1,0.00020242914979757084,0.997979797979798,6.305555200087838,0,100
0.00020242914979757084,0.1,0.5,0.5,0.1,0.8,1,4939,1,9,0.1,0.00020242914979757084,0.997979797979798,6.305555200087838,0,100
0.00020242914979757084,0.1,0.5,0.5,0.1,0.85,1,4939,1,9,0.1,0.00020242914979757084,0.997979797979798,6.305555200087838,0,100
0.00020242914979757084,0.1,0.5,0.5,0.1,0.9,1,4939,1,9,0.1,0.00020242914979757084,0.997979797979798,6.305555200087838,0,100
0.13299595141700404,0.8,0.98796992481203,0.012030075187969926,0.8,0.95,8,4283,657,2,0.8,0.13299595141700404,0.8668686868686869,6.305555200087838,0,100
0.9852226720647773,1.0,0.9979495591552183,0.002050440844781628,1.0,1.0,10,73,4867,0,1.0,0.9852226720647773,0.016767676767676768,6.305555200087838,0,100
0.0,0.0,0.0,,0.0,0.05,0,4940,0,10,0.0,0.0,0.997979797979798,6.215680200024508,1,100
0.0,0.0,0.0,,0.0,0.1,0,4940,0,10,0.0,0.0,0.997979797979798,6.215680200024508,1,100
0.0,0.0,0.0,,0.0,0.15,0,4940,0,10,0.0,0.0,0.997979797979798,6.215680200024508,1,100
0.0,0.0,0.0,,0.0,0.2,0,4940,0,10,0.0,0.0,0.997979797979798,6.215680200024508,1,100
0.0,0.0,0.0,,0.0,0.25,0,4940,0,10,0.0,0.0,0.997979797979798,6.215680200024508,1,100
0.0,0.0,0.0,,0.0,0.3,0,4940,0,10,0.0,0.0,0.997979797979798,6.215680200024508,1,100
