FPR,TPR,FDR,NPrecision,NRecall,alpha,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC,diffnetfinder_sec,run,dim
0.0,0.1,0.0,1.0,0.1,0.05,1,4940,0,9,0.1,0.0,0.9981818181818182,6.172881499980576,0,100
0.0,0.1,0.0,1.0,0.1,0.1,1,4940,0,9,0.1,0.0,0.9981818181818182,6.172881499980576,0,100
0.0,0.1,0.0,1.0,0.1,0.15,1,4940,0,9,0.1,0.0,0.9981818181818182,6.172881499980576,0,100
0.0,0.1,0.0,1.0,0.1,0.2,1,4940,0,9,0.1,0.0,0.9981818181818182,6.172881499980576,0,100
0.0004048582995951417,0.1,0.6666666666666666,0.3333333333333333,0.1,0.25,1,4938,2,9,0.1,0.0004048582995951417,0.9977777777777778,6.172881499980576,0,100
0.0004048582995951417,0.1,0.6666666666666666,0.3333333333333333,0.1,0.3,1,4938,2,9,0.1,0.0004048582995951417,0.9977777777777778,6.172881499980576,0,100
0.0004048582995951417,0.1,0.6666666666666666,0.3333333333333333,0.1,0.35,1,4938,2,9,0.1,0.0004048582995951417,0.9977777777777778,6.172881499980576,0,100
0.0004048582995951417,0.1,0.6666666666666666,0.3333333333333333,0.1,0.4,1,4938,2,9,0.1,0.0004048582995951417,0.9977777777777778,6.172881499980576,0,100
0.0004048582995951417,0.1,0.6666666666666666,0.3333333333333333,0.1,0.45,1,4938,2,9,0.1,0.0004048582995951417,0.9977777777777778,6.172881499980576,0,100
0.0004048582995951417,0.1,0.6666666666666666,0.3333333333333333,0.1,0.5,1,4938,2,9,0.1,0.0004048582995951417,0.9977777777777778,6.172881499980576,0,100
0.0004048582995951417,0.1,0.6666666666666666,0.3333333333333333,0.1,0.55,1,4938,2,9,0.1,0.0004048582995951417,0.9977777777777778,6.172881499980576,0,100
0.0004048582995951417,0.1,0.6666666666666666,0.3333333333333333,0.1,0.6,1,4938,2,9,0.1,0.0004048582995951417,0.9977777777777778,6.172881499980576,0,100
0.0008097165991902834,0.1,0.8,0.2,0.1,0.65,1,4936,4,9,0.1,0.0008097165991902834,0.9973737373737374,6.172881499980576,0,100
0.0008097165991902834,0.1,0.8,0.2,0.1,0.7,1,4936,4,9,0.1,0.0008097165991902834,0.9973737373737374,6.172881499980576,0,100
0.0008097165991902834,0.1,0.8,0.2,0.1,0.75,1,4936,4,9,0.1,0.0008097165991902834,0.9973737373737374,6.172881499980576,0,100
0.0008097165991902834,0.1,0.8,0.2,0.1,0.8,1,4936,4,9,0.1,0.0008097165991902834,0.9973737373737374,6.172881499980576,0,100
0.015789473684210527,0.5,0.9397590361445783,0.060240963855421686,0.5,0.85,5,4862,78,5,0.5,0.015789473684210527,0.9832323232323232,6.172881499980576,0,100
0.09817813765182186,0.8,0.9837728194726166,0.016227180527383367,0.8,0.9,8,4455,485,2,0.8,0.09817813765182186,0.9016161616161616,6.172881499980576,0,100
0.2716599190283401,0.8,0.9940740740740741,0.005925925925925926,0.8,0.95,8,3598,1342,2,0.8,0.2716599190283401,0.7284848484848485,6.172881499980576,0,100
0.9937246963562752,1.0,0.9979670664769262,0.0020329335230737954,1.0,1.0,10,31,4909,0,1.0,0.9937246963562752,0.008282828282828282,6.172881499980576,0,100
0.0,0.0,0.0,,0.0,0.05,0,4940,0,10,0.0,0.0,0.997979797979798,5.931567599996924,1,100
0.0,0.0,0.0,,0.0,0.1,0,4940,0,10,0.0,0.0,0.997979797979798,5.931567599996924,1,100
0.0,0.0,0.0,,0.0,0.15,0,4940,0,10,0.0,0.0,0.997979797979798,5.931567599996924,1,100
0.0,0.0,0.0,,0.0,0.2,0,4940,0,10,0.0,0.0,0.997979797979798,5.931567599996924,1,100
0.0,0.0,0.0,,0.0,0.25,0,4940,0,10,0.0,0.0,0.997979797979798,5.931567599996924,1,100
0.0,0.0,0.0,,0.0,0.3,0,4940,0,10,0.0,0.0,0.997979797979798,5.931567599996924,1,100
0.0,0.0,0.0,,0.0,0.35,0,4940,0,10,0.0,0.0,0.997979797979798,5.931567599996924,1,100
0.0,0.0,0.0,,0.0,0.4,0,4940,0,10,0.0,0.0,0.997979797979798,5.931567599996924,1,100
0.0,0.0,0.0,,0.0,0.45,0,4940,0,10,0.0,0.0,0.997979797979798,5.931567599996924,1,100
0.001417004048582996,0.2,0.7777777777777778,0.2222222222222222,0.2,0.5,2,4933,7,8,0.2,0.001417004048582996,0.996969696969697,5.931567599996924,1,100
0.001417004048582996,0.2,0.7777777777777778,0.2222222222222222,0.2,0.55,2,4933,7,8,0.2,0.001417004048582996,0.996969696969697,5.931567599996924,1,100
0.0018218623481781376,0.2,0.8181818181818182,0.18181818181818182,0.2,0.6,2,4931,9,8,0.2,0.0018218623481781376,0.9965656565656565,5.931567599996924,1,100
