FPR,TPR,FDR,NPrecision,NRecall,alpha,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC,diffnetfinder_sec,run,dim
0.0,0.0,0.0,,0.0,0.05,0,4940,0,10,0.0,0.0,0.997979797979798,6.61162720003631,0,100
0.0,0.0,0.0,,0.0,0.1,0,4940,0,10,0.0,0.0,0.997979797979798,6.61162720003631,0,100
0.0,0.0,0.0,,0.0,0.15,0,4940,0,10,0.0,0.0,0.997979797979798,6.61162720003631,0,100
0.0,0.0,0.0,,0.0,0.2,0,4940,0,10,0.0,0.0,0.997979797979798,6.61162720003631,0,100
0.0,0.0,0.0,,0.0,0.25,0,4940,0,10,0.0,0.0,0.997979797979798,6.61162720003631,0,100
0.0,0.0,0.0,,0.0,0.3,0,4940,0,10,0.0,0.0,0.997979797979798,6.61162720003631,0,100
0.0,0.0,0.0,,0.0,0.35,0,4940,0,10,0.0,0.0,0.997979797979798,6.61162720003631,0,100
0.0,0.0,0.0,,0.0,0.4,0,4940,0,10,0.0,0.0,0.997979797979798,6.61162720003631,0,100
0.0,0.0,0.0,,0.0,0.45,0,4940,0,10,0.0,0.0,0.997979797979798,6.61162720003631,0,100
0.0,0.0,0.0,,0.0,0.5,0,4940,0,10,0.0,0.0,0.997979797979798,6.61162720003631,0,100
0.0008097165991902834,0.0,1.0,0.0,0.0,0.55,0,4936,4,10,0.0,0.0008097165991902834,0.9971717171717172,6.61162720003631,0,100
0.0008097165991902834,0.0,1.0,0.0,0.0,0.6,0,4936,4,10,0.0,0.0008097165991902834,0.9971717171717172,6.61162720003631,0,100
0.0008097165991902834,0.0,1.0,0.0,0.0,0.65,0,4936,4,10,0.0,0.0008097165991902834,0.9971717171717172,6.61162720003631,0,100
0.0008097165991902834,0.0,1.0,0.0,0.0,0.7,0,4936,4,10,0.0,0.0008097165991902834,0.9971717171717172,6.61162720003631,0,100
0.0008097165991902834,0.0,1.0,0.0,0.0,0.75,0,4936,4,10,0.0,0.0008097165991902834,0.9971717171717172,6.61162720003631,0,100
0.0008097165991902834,0.0,1.0,0.0,0.0,0.8,0,4936,4,10,0.0,0.0008097165991902834,0.9971717171717172,6.61162720003631,0,100
0.0008097165991902834,0.0,1.0,0.0,0.0,0.85,0,4936,4,10,0.0,0.0008097165991902834,0.9971717171717172,6.61162720003631,0,100
0.0008097165991902834,0.0,1.0,0.0,0.0,0.9,0,4936,4,10,0.0,0.0008097165991902834,0.9971717171717172,6.61162720003631,0,100
0.0008097165991902834,0.0,1.0,0.0,0.0,0.95,0,4936,4,10,0.0,0.0008097165991902834,0.9971717171717172,6.61162720003631,0,100
0.998582995951417,1.0,0.9979769370827433,0.0020230629172567267,1.0,1.0,10,7,4933,0,1.0,0.998582995951417,0.0034343434343434343,6.61162720003631,0,100
0.0,0.0,0.0,,0.0,0.05,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.1,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.15,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.2,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.25,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.3,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.35,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.4,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.45,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.5,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.55,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.6,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.65,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
0.0,0.0,0.0,,0.0,0.7,0,4940,0,10,0.0,0.0,0.997979797979798,6.608703300007619,1,100
