FPR,TPR,FDR,NPrecision,NRecall,alpha,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC,run,dim
0.0,0.0,0.0,,0.0,0.02,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.0,0.0,0.0,,0.0,0.04,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.0,0.0,0.0,,0.0,0.06,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.0,0.0,0.0,,0.0,0.08,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.0,0.0,0.0,,0.0,0.1,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.0,0.0,0.0,,0.0,0.12,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.0,0.0,0.0,,0.0,0.14,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.0,0.0,0.0,,0.0,0.16,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.0,0.0,0.0,,0.0,0.18,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.0,0.0,0.0,,0.0,0.2,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.0,0.0,0.0,,0.0,0.22,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.0,0.0,0.0,,0.0,0.24,0,19890,0,10,0.0,0.0,0.9994974874371859,0,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.26,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,0,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.28,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,0,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.3,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,0,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.32,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,0,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.34,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,0,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.36,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,0,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.38,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,0,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.4,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,0,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.42,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,0,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.44,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,0,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.46,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,0,200
0.0003519356460532931,0.0,1.0,0.0,0.0,0.48,0,19883,7,10,0.0,0.0003519356460532931,0.999145728643216,0,200
0.00040221216691804925,0.0,1.0,0.0,0.0,0.5,0,19882,8,10,0.0,0.00040221216691804925,0.9990954773869347,0,200
0.0015082956259426848,0.0,1.0,0.0,0.0,0.52,0,19860,30,10,0.0,0.0015082956259426848,0.9979899497487437,0,200
0.0015082956259426848,0.0,1.0,0.0,0.0,0.54,0,19860,30,10,0.0,0.0015082956259426848,0.9979899497487437,0,200
0.0015082956259426848,0.0,1.0,0.0,0.0,0.56,0,19860,30,10,0.0,0.0015082956259426848,0.9979899497487437,0,200
0.0015082956259426848,0.0,1.0,0.0,0.0,0.58,0,19860,30,10,0.0,0.0015082956259426848,0.9979899497487437,0,200
0.0017596782302664656,0.0,1.0,0.0,0.0,0.6,0,19855,35,10,0.0,0.0017596782302664656,0.9977386934673367,0,200
0.0017596782302664656,0.0,1.0,0.0,0.0,0.62,0,19855,35,10,0.0,0.0017596782302664656,0.9977386934673367,0,200
0.0017596782302664656,0.0,1.0,0.0,0.0,0.64,0,19855,35,10,0.0,0.0017596782302664656,0.9977386934673367,0,200
0.002564102564102564,0.0,1.0,0.0,0.0,0.66,0,19839,51,10,0.0,0.002564102564102564,0.9969346733668342,0,200
0.002815485168426345,0.0,1.0,0.0,0.0,0.68,0,19834,56,10,0.0,0.002815485168426345,0.9966834170854272,0,200
0.002815485168426345,0.0,1.0,0.0,0.0,0.7,0,19834,56,10,0.0,0.002815485168426345,0.9966834170854272,0,200
0.002815485168426345,0.0,1.0,0.0,0.0,0.72,0,19834,56,10,0.0,0.002815485168426345,0.9966834170854272,0,200
0.0030165912518853697,0.0,1.0,0.0,0.0,0.74,0,19830,60,10,0.0,0.0030165912518853697,0.9964824120603015,0,200
0.004524886877828055,0.0,1.0,0.0,0.0,0.76,0,19800,90,10,0.0,0.004524886877828055,0.9949748743718593,0,200
0.004524886877828055,0.0,1.0,0.0,0.0,0.78,0,19800,90,10,0.0,0.004524886877828055,0.9949748743718593,0,200
0.004977375565610859,0.0,1.0,0.0,0.0,0.8,0,19791,99,10,0.0,0.004977375565610859,0.9945226130653266,0,200
0.004977375565610859,0.0,1.0,0.0,0.0,0.82,0,19791,99,10,0.0,0.004977375565610859,0.9945226130653266,0,200
0.007139265962795374,0.0,1.0,0.0,0.0,0.84,0,19748,142,10,0.0,0.007139265962795374,0.9923618090452261,0,200
0.00904977375565611,0.0,1.0,0.0,0.0,0.86,0,19710,180,10,0.0,0.00904977375565611,0.9904522613065326,0,200
0.00904977375565611,0.0,1.0,0.0,0.0,0.88,0,19710,180,10,0.0,0.00904977375565611,0.9904522613065326,0,200
0.009854198089492207,0.0,1.0,0.0,0.0,0.9,0,19694,196,10,0.0,0.009854198089492207,0.9896482412060301,0,200
0.010809451985922574,0.0,1.0,0.0,0.0,0.92,0,19675,215,10,0.0,0.010809451985922574,0.9886934673366834,0,200
0.04786324786324787,0.0,1.0,0.0,0.0,0.94,0,18938,952,10,0.0,0.04786324786324787,0.9516582914572864,0,200
0.06968325791855204,0.0,1.0,0.0,0.0,0.96,0,18504,1386,10,0.0,0.06968325791855204,0.9298492462311557,0,200
0.2098541980894922,0.2,0.9995210727969349,0.0004789272030651341,0.2,0.98,2,15716,4174,8,0.2,0.2098541980894922,0.7898492462311558,0,200
0.9657616892911011,1.0,0.9994796815651179,0.0005203184348821478,1.0,1.0,10,681,19209,0,1.0,0.9657616892911011,0.03472361809045226,0,200
0.0,0.0,0.0,,0.0,0.02,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.04,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.06,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.08,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.1,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.12,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.14,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.16,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.18,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.2,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.22,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.24,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.26,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.28,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.3,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.32,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.34,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.36,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.38,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
0.0,0.0,0.0,,0.0,0.4,0,19890,0,10,0.0,0.0,0.9994974874371859,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.42,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.44,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.46,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.48,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,1,200
5.0276520864756156e-05,0.0,1.0,0.0,0.0,0.5,0,19889,1,10,0.0,5.0276520864756156e-05,0.9994472361809045,1,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.52,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,1,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.54,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,1,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.56,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,1,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.58,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,1,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.6,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,1,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.62,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,1,200
0.00015082956259426848,0.0,1.0,0.0,0.0,0.64,0,19887,3,10,0.0,0.00015082956259426848,0.9993467336683417,1,200
0.00020110608345902463,0.0,1.0,0.0,0.0,0.66,0,19886,4,10,0.0,0.00020110608345902463,0.9992964824120603,1,200
0.00020110608345902463,0.0,1.0,0.0,0.0,0.68,0,19886,4,10,0.0,0.00020110608345902463,0.9992964824120603,1,200
