FPR,TPR,FDR,NPrecision,NRecall,alpha,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC,diffnetfinder_sec,run,dim
0.0,0.3,0.0,1.0,0.3,0.05,3,4940,0,7,0.3,0.0,0.9985858585858586,47.356225800001994,0,100
0.0,0.3,0.0,1.0,0.3,0.1,3,4940,0,7,0.3,0.0,0.9985858585858586,47.356225800001994,0,100
0.0,0.3,0.0,1.0,0.3,0.15,3,4940,0,7,0.3,0.0,0.9985858585858586,47.356225800001994,0,100
0.00020242914979757084,0.3,0.25,0.75,0.3,0.2,3,4939,1,7,0.3,0.00020242914979757084,0.9983838383838384,47.356225800001994,0,100
0.0004048582995951417,0.3,0.4,0.6,0.3,0.25,3,4938,2,7,0.3,0.0004048582995951417,0.9981818181818182,47.356225800001994,0,100
0.0004048582995951417,0.3,0.4,0.6,0.3,0.3,3,4938,2,7,0.3,0.0004048582995951417,0.9981818181818182,47.356225800001994,0,100
0.0004048582995951417,0.3,0.4,0.6,0.3,0.35,3,4938,2,7,0.3,0.0004048582995951417,0.9981818181818182,47.356225800001994,0,100
0.0008097165991902834,0.3,0.5714285714285714,0.42857142857142855,0.3,0.4,3,4936,4,7,0.3,0.0008097165991902834,0.9977777777777778,47.356225800001994,0,100
0.0008097165991902834,0.3,0.5714285714285714,0.42857142857142855,0.3,0.45,3,4936,4,7,0.3,0.0008097165991902834,0.9977777777777778,47.356225800001994,0,100
0.0012145748987854252,0.3,0.6666666666666666,0.3333333333333333,0.3,0.5,3,4934,6,7,0.3,0.0012145748987854252,0.9973737373737374,47.356225800001994,0,100
0.0016194331983805667,0.3,0.7272727272727273,0.2727272727272727,0.3,0.55,3,4932,8,7,0.3,0.0016194331983805667,0.996969696969697,47.356225800001994,0,100
0.0016194331983805667,0.3,0.7272727272727273,0.2727272727272727,0.3,0.6,3,4932,8,7,0.3,0.0016194331983805667,0.996969696969697,47.356225800001994,0,100
0.0016194331983805667,0.3,0.7272727272727273,0.2727272727272727,0.3,0.65,3,4932,8,7,0.3,0.0016194331983805667,0.996969696969697,47.356225800001994,0,100
0.0016194331983805667,0.3,0.7272727272727273,0.2727272727272727,0.3,0.7,3,4932,8,7,0.3,0.0016194331983805667,0.996969696969697,47.356225800001994,0,100
0.006882591093117409,0.4,0.8947368421052632,0.10526315789473684,0.4,0.75,4,4906,34,6,0.4,0.006882591093117409,0.9919191919191919,47.356225800001994,0,100
0.006882591093117409,0.4,0.8947368421052632,0.10526315789473684,0.4,0.8,4,4906,34,6,0.4,0.006882591093117409,0.9919191919191919,47.356225800001994,0,100
0.015991902834008098,0.6,0.9294117647058824,0.07058823529411765,0.6,0.85,6,4861,79,4,0.6,0.015991902834008098,0.9832323232323232,47.356225800001994,0,100
0.03319838056680162,0.7,0.9590643274853801,0.04093567251461988,0.7,0.9,7,4776,164,3,0.7,0.03319838056680162,0.9662626262626263,47.356225800001994,0,100
0.0597165991902834,0.8,0.9735973597359736,0.026402640264026403,0.8,0.95,8,4645,295,2,0.8,0.0597165991902834,0.94,47.356225800001994,0,100
0.979757085020243,1.0,0.9979381443298969,0.002061855670103093,1.0,1.0,10,100,4840,0,1.0,0.979757085020243,0.022222222222222223,47.356225800001994,0,100
0.0004048582995951417,0.3,0.4,0.6,0.3,0.05,3,4938,2,7,0.3,0.0004048582995951417,0.9981818181818182,45.73264719999861,1,100
0.0004048582995951417,0.4,0.3333333333333333,0.6666666666666666,0.4,0.1,4,4938,2,6,0.4,0.0004048582995951417,0.9983838383838384,45.73264719999861,1,100
0.0004048582995951417,0.4,0.3333333333333333,0.6666666666666666,0.4,0.15,4,4938,2,6,0.4,0.0004048582995951417,0.9983838383838384,45.73264719999861,1,100
0.0004048582995951417,0.4,0.3333333333333333,0.6666666666666666,0.4,0.2,4,4938,2,6,0.4,0.0004048582995951417,0.9983838383838384,45.73264719999861,1,100
0.0006072874493927126,0.4,0.42857142857142855,0.5714285714285714,0.4,0.25,4,4937,3,6,0.4,0.0006072874493927126,0.9981818181818182,45.73264719999861,1,100
0.0008097165991902834,0.4,0.5,0.5,0.4,0.3,4,4936,4,6,0.4,0.0008097165991902834,0.997979797979798,45.73264719999861,1,100
0.0008097165991902834,0.4,0.5,0.5,0.4,0.35,4,4936,4,6,0.4,0.0008097165991902834,0.997979797979798,45.73264719999861,1,100
0.0008097165991902834,0.4,0.5,0.5,0.4,0.4,4,4936,4,6,0.4,0.0008097165991902834,0.997979797979798,45.73264719999861,1,100
0.0008097165991902834,0.4,0.5,0.5,0.4,0.45,4,4936,4,6,0.4,0.0008097165991902834,0.997979797979798,45.73264719999861,1,100
0.0008097165991902834,0.4,0.5,0.5,0.4,0.5,4,4936,4,6,0.4,0.0008097165991902834,0.997979797979798,45.73264719999861,1,100
0.0008097165991902834,0.4,0.5,0.5,0.4,0.55,4,4936,4,6,0.4,0.0008097165991902834,0.997979797979798,45.73264719999861,1,100
0.0008097165991902834,0.4,0.5,0.5,0.4,0.6,4,4936,4,6,0.4,0.0008097165991902834,0.997979797979798,45.73264719999861,1,100
0.002631578947368421,0.4,0.7647058823529411,0.23529411764705882,0.4,0.65,4,4927,13,6,0.4,0.002631578947368421,0.9961616161616161,45.73264719999861,1,100
0.013360323886639677,0.5,0.9295774647887324,0.07042253521126761,0.5,0.7,5,4874,66,5,0.5,0.013360323886639677,0.9856565656565657,45.73264719999861,1,100
0.013765182186234818,0.5,0.9315068493150684,0.0684931506849315,0.5,0.75,5,4872,68,5,0.5,0.013765182186234818,0.9852525252525253,45.73264719999861,1,100
0.018016194331983804,0.5,0.9468085106382979,0.05319148936170213,0.5,0.8,5,4851,89,5,0.5,0.018016194331983804,0.981010101010101,45.73264719999861,1,100
0.040283400809716596,0.6,0.9707317073170731,0.02926829268292683,0.6,0.85,6,4741,199,4,0.6,0.040283400809716596,0.958989898989899,45.73264719999861,1,100
0.10384615384615385,0.8,0.9846449136276392,0.015355086372360844,0.8,0.9,8,4427,513,2,0.8,0.10384615384615385,0.895959595959596,45.73264719999861,1,100
0.29331983805668016,0.9,0.9938271604938271,0.006172839506172839,0.9,0.95,9,3491,1449,1,0.9,0.29331983805668016,0.7070707070707071,45.73264719999861,1,100
0.998582995951417,1.0,0.9979769370827433,0.0020230629172567267,1.0,1.0,10,7,4933,0,1.0,0.998582995951417,0.0034343434343434343,45.73264719999861,1,100
0.0,0.1,0.0,1.0,0.1,0.05,1,4940,0,9,0.1,0.0,0.9981818181818182,53.782416100031696,2,100
0.0,0.4,0.0,1.0,0.4,0.1,4,4940,0,6,0.4,0.0,0.9987878787878788,53.782416100031696,2,100
0.0,0.5,0.0,1.0,0.5,0.15,5,4940,0,5,0.5,0.0,0.998989898989899,53.782416100031696,2,100
0.0010121457489878543,0.7,0.4166666666666667,0.5833333333333334,0.7,0.2,7,4935,5,3,0.7,0.0010121457489878543,0.9983838383838384,53.782416100031696,2,100
0.0012145748987854252,0.7,0.46153846153846156,0.5384615384615384,0.7,0.25,7,4934,6,3,0.7,0.0012145748987854252,0.9981818181818182,53.782416100031696,2,100
0.0018218623481781376,0.7,0.5625,0.4375,0.7,0.3,7,4931,9,3,0.7,0.0018218623481781376,0.9975757575757576,53.782416100031696,2,100
0.0032388663967611335,0.7,0.6956521739130435,0.30434782608695654,0.7,0.35,7,4924,16,3,0.7,0.0032388663967611335,0.9961616161616161,53.782416100031696,2,100
